lon,lat,fecha,precipitacion,LST_Celsius,NDMI,NDWI,MSI,NDVI,SAVI,NDRE,CIRE,estado_humedad,estado_vegetacion,estado_clorofila,land_cover_type,elevacion_msnm,Bandera_Cultivo,fecha_real,mes_actual,IETH,IETH_siguiente_mes,IETH_Predicho_Proximo_Mes
-89.72319180630939,14.06769772637322,2017-01-01,5.9614143,14.155999755859398,0.0906924400900304,-0.3953252032520325,0.8336974993930566,0.3743743743743744,0.5615147218283427,0.2724745134383688,0.7490445859872612,Baja Humedad / Estres,Vegetacion Moderada,Actividad Moderada / Transicion,Cropland,716,Granos Básicos,2017-01-01,1,40.76358720886716,64.29782478101713,55.701205422905986
-89.72319180630939,14.06769772637322,2017-02-01,6.66981,21.490014648437523,-0.1075039914848323,-0.2510257366654233,1.240906380441264,0.158749352219727,0.2381034631660765,0.0962575584245791,0.213019891500904,Suelo Desnudo / Muy Seco,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,716,Granos Básicos,2017-02-01,2,64.29782478101713,49.884688020392595,52.39872628022743
-89.72319180630939,14.06769772637322,2017-08-01,205.53024,,,,,,,,,Suelo Desnudo / Muy Seco,Suelo Desnudo / Agua / Nubes,Clorofila Degradada / Estres Severo,Cropland,716,Granos Básicos,2017-08-01,8,,52.91002708283564,51.71360561288721
-89.72319180630939,14.06769772637322,2017-11-01,14.021961,37.65200195312502,,,,,,,,Suelo Desnudo / Muy Seco,Suelo Desnudo / Agua / Nubes,Clorofila Degradada / Estres Severo,Cropland,716,Granos Básicos,2017-11-01,11,,37.048649200056886,39.43504274251986
-89.72319180630939,14.06769772637322,2021-05-01,148.04034,22.494012451171898,,,,,,,,,,,Cropland,716,Granos Básicos,2021-05-01,5,,68.76188205553406,54.82598863690951
-89.72319180630939,14.06769772637322,2021-07-01,153.31906,0.4859863281250227,,,,,,,,,,,Cropland,716,Granos Básicos,2021-07-01,7,,7.5189338436846445,24.001621847205293
-89.72319180630939,14.06769772637322,2021-08-01,312.55222,0.4779907226562727,0.3294175232501223,-0.5708502024291497,0.5044182621502209,0.61714796070259,0.9256530475552578,0.5207166853303471,2.1728971962616823,Humedad Alta / Bosque,Vegetacion Densa / Sana,Alta Actividad Fotosintetica,Cropland,716,Granos Básicos,2021-08-01,8,7.5189338436846445,31.681990885222,30.288188410597723
-89.72319180630939,14.06769772637322,2021-09-01,251.06229,2.4959960937500227,0.057399937946013,-0.0927454909819639,0.8914319248826291,0.1034482758620689,0.1551661337974017,0.0606084182681086,0.1290376014576777,Baja Humedad / Estres,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,716,Granos Básicos,2021-09-01,9,31.681990885222,42.811697125530415,45.94565030257848
-89.72319180630939,14.06769772637322,2021-10-01,181.81642,16.715997314453148,0.097335358276957,-0.4351751534850126,0.8225968797181681,0.4621044885945548,0.6930929826174929,0.3434753211629479,1.046343975283213,Baja Humedad / Estres,Vegetacion Moderada,Actividad Moderada / Transicion,Cropland,716,Granos Básicos,2021-10-01,10,42.811697125530415,51.30782216452031,45.001439838323066
-89.72319180630939,14.06769772637322,2021-11-01,4.846196,18.304010009765648,0.0126105232642411,-0.3902487562189055,0.9750930432293158,0.3776375468349437,0.5664004732327714,0.2601010101010101,0.7030716723549488,Baja Humedad / Estres,Vegetacion Moderada,Actividad Moderada / Transicion,Cropland,716,Granos Básicos,2021-11-01,11,51.30782216452031,61.75828609280718,57.57450257057911
-89.72319180630939,14.06769772637322,2024-08-01,269.09695,5.331994628906273,,,,,,,,,,,Cropland,716,Granos Básicos,2024-08-01,8,,46.938184313026014,43.628666364496965
-89.72319180630939,14.06769772637322,2024-10-01,81.02628,0.1559997558593977,,,,,,,,,,,Cropland,716,Granos Básicos,2024-10-01,10,,35.50430430977005,34.34644767666958
-89.72319180630939,14.06769772637322,2024-11-01,66.92994,1.6140075683593975,-0.0005636978579481,-0.2922740524781341,1.0011280315848845,0.2794515605267905,0.4191395327861459,0.1939393939393939,0.4812030075187969,Baja Humedad / Estres,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,716,Granos Básicos,2024-11-01,11,35.50430430977005,51.06679171023979,52.52763797397952
-89.72287123542216,14.040602667846631,2016-05-01,0.0,4.003991699218773,,,,,,,,,,,Cropland,640,Granos Básicos,2016-05-01,5,,51.641025827124174,49.89972107700921
-89.71362003825764,14.040706702556268,2025-08-01,0.0,2.3640075683593977,,,,,,,,,,,Cropland,623,Granos Básicos,2025-08-01,8,,52.552264399855495,50.64394637329687
-89.71362003825764,14.040706702556268,2025-09-01,0.0,34.31600341796877,0.1963720734022358,-0.1677990529133209,0.6717207334273625,0.2108015796776603,0.3161854954906878,0.1479457599676178,0.3472684085510689,Humedad Moderada,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,623,Granos Básicos,2025-09-01,9,52.552264399855495,27.510833662850864,42.234925156326625
-89.71362003825764,14.040706702556268,2025-10-01,0.0,0.0599914550781477,0.0784032165422171,-0.3647101580955842,0.8545938748335553,0.3652063261225232,0.547759701899482,0.2516666666666666,0.6726057906458798,Baja Humedad / Estres,Vegetacion Moderada,Actividad Moderada / Transicion,Cropland,623,Granos Básicos,2025-10-01,10,27.510833662850864,46.931576376768874,47.1629857603329
-89.71362003825764,14.040706702556268,2025-11-01,0.0,13.671990966796898,0.0088344257623254,-0.3506295307134681,0.9824858757062148,0.3260910282824499,0.4890907388332241,0.2102564102564102,0.5324675324675325,Baja Humedad / Estres,Vegetacion Moderada,Actividad Moderada / Transicion,Cropland,623,Granos Básicos,2025-11-01,11,46.931576376768874,56.417783094528794,55.67063302708623
-89.69543473106765,14.0680093954187,2017-01-01,5.91745,14.155999755859398,-0.0694189170083415,-0.2936320754716981,1.149194773625038,0.2367531003382187,0.3550962893377172,0.1571729957805907,0.3729662077596996,Baja Humedad / Estres,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,659,Granos Básicos,2017-01-01,1,53.78514892886792,64.83362379017457,62.856688781304165
-89.69543473106765,14.0680093954187,2017-02-01,5.7799463,21.490014648437523,-0.1140921034435071,-0.2497073741708934,1.2575710271620355,0.1817007932115845,0.2725260536751821,0.1244514656836931,0.2842822774659181,Suelo Desnudo / Muy Seco,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,659,Granos Básicos,2017-02-01,2,64.83362379017457,52.94167972224583,53.80618485246059
-89.69543473106765,14.0680093954187,2017-08-01,200.31006,,,,,,,,,Suelo Desnudo / Muy Seco,Suelo Desnudo / Agua / Nubes,Clorofila Degradada / Estres Severo,Cropland,659,Granos Básicos,2017-08-01,8,,55.938852733600044,51.38858497644525
-89.69543473106765,14.0680093954187,2017-11-01,13.534895,37.5880065917969,,,,,,,,Suelo Desnudo / Muy Seco,Suelo Desnudo / Agua / Nubes,Clorofila Degradada / Estres Severo,Cropland,659,Granos Básicos,2017-11-01,11,,43.25976781873769,42.4480571166933
-89.69543473106765,14.0680093954187,2024-08-01,267.46024,5.331994628906273,,,,,,,,,,,Cropland,659,Granos Básicos,2024-08-01,8,,57.24130400338614,46.53344295576851
-89.69543473106765,14.0680093954187,2024-10-01,87.5706,0.1559997558593977,,,,,,,,,,,Cropland,659,Granos Básicos,2024-10-01,10,,35.46061432570431,36.66408664906936
-89.69543473106765,14.0680093954187,2024-11-01,78.25053,2.1660095214843977,0.006836063459306,-0.2551857211770381,0.986420702024084,0.2238946378174976,0.3358156306341616,0.1591921591921592,0.3786647827622749,Baja Humedad / Estres,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,659,Granos Básicos,2024-11-01,11,35.46061432570431,56.29747727284775,55.1098617680857
-89.69543473106765,14.0680093954187,2025-08-01,303.1471,9.741998291015648,,,,,,,,,,,Cropland,659,Granos Básicos,2025-08-01,8,,46.61421733825178,39.12943351817621
-89.69543473106765,14.0680093954187,2025-09-01,301.2295,26.235986328125023,0.1689337428696797,-0.14175506268081,0.710960960960961,0.1828171828171828,0.2742105555247239,0.1235765499789118,0.2820019249278152,Humedad Moderada,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,659,Granos Básicos,2025-09-01,9,46.61421733825178,19.651271461871076,24.895650589955498
-89.69543473106765,14.0680093954187,2025-10-01,263.0553,0.0599914550781477,0.1750433275563258,-0.2804532577903683,0.7020648967551623,0.3101449275362319,0.4651424891321848,0.2594427244582043,0.7006688963210703,Humedad Moderada,Vegetacion Moderada,Actividad Moderada / Transicion,Cropland,659,Granos Básicos,2025-10-01,10,19.651271461871076,51.25534835549092,45.83920808039666
-89.69543473106765,14.0680093954187,2025-11-01,27.779865,15.261987304687525,-0.0245630609352857,-0.2147058823529411,1.050363196125908,0.1716312056737588,0.2574102964118565,0.138996138996139,0.3228699551569507,Baja Humedad / Estres,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,659,Granos Básicos,2025-11-01,11,51.25534835549092,55.80861818557128,57.019322849205174
-89.69490625039145,14.0228498867913,2017-01-01,6.710621,14.155999755859398,0.0187958883994126,-0.3498054474708171,0.9631017584318248,0.3268311340600497,0.4901998278994167,0.2227705322523792,0.5732426303854876,Baja Humedad / Estres,Vegetacion Moderada,Actividad Moderada / Transicion,Cropland,699,Granos Básicos,2017-01-01,1,46.61080131198293,60.52249370148132,61.116751337618645
-89.69490625039145,14.0228498867913,2017-02-01,6.61675,21.490014648437523,-0.0610830324909747,-0.3024839743589743,1.1301138111350353,0.2427370030581039,0.3640707118967988,0.1561166429587482,0.3699957859249894,Baja Humedad / Estres,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,699,Granos Básicos,2017-02-01,2,60.52249370148132,42.17482649258369,56.09402661295221
-89.69490625039145,14.0228498867913,2017-08-01,219.67267,,,,,,,,,Suelo Desnudo / Muy Seco,Suelo Desnudo / Agua / Nubes,Clorofila Degradada / Estres Severo,Cropland,699,Granos Básicos,2017-08-01,8,,54.45672969008631,52.30266588338054
-89.69490625039145,14.0228498867913,2017-11-01,13.813194,40.1979919433594,,,,,,,,Suelo Desnudo / Muy Seco,Suelo Desnudo / Agua / Nubes,Clorofila Degradada / Estres Severo,Cropland,699,Granos Básicos,2017-11-01,11,,37.53881766292213,40.859659507224976
-89.69490625039145,14.0228498867913,2024-08-01,283.97537,5.331994628906273,,,,,,,,,,,Cropland,699,Granos Básicos,2024-08-01,8,,56.57116396674623,44.25766812607946
-89.69490625039145,14.0228498867913,2024-10-01,82.72256,0.1559997558593977,,,,,,,,,,,Cropland,699,Granos Básicos,2024-10-01,10,,43.88229529460239,38.40629212287627
-89.69490625039145,14.0228498867913,2024-11-01,78.71781,7.847985839843773,-0.0260767653091122,-0.2368372093023255,1.0535499398315282,0.1835499376891579,0.2753004005340453,0.1244925575101488,0.2843894899536321,Baja Humedad / Estres,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,699,Granos Básicos,2024-11-01,11,43.88229529460239,60.08451190745676,57.1589949259966
-89.69480077886172,14.013817962539234,2019-01-01,5.7045674,19.178002929687523,-0.092447508617988,-0.2004145077720207,1.203729281767956,0.1091535810034469,0.163714696026807,0.069423929098966,0.1492063492063491,Baja Humedad / Estres,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,689,Granos Básicos,2019-01-01,1,60.735676449877104,67.28703424689093,66.53276113062539
-89.69480077886172,14.013817962539234,2019-02-01,8.006629,25.554010009765648,-0.0937348227294803,-0.2246773134981404,1.2068595927116827,0.1457224723700368,0.2185613424741635,0.0935729634694276,0.2064655172413794,Baja Humedad / Estres,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,689,Granos Básicos,2019-02-01,2,67.28703424689093,53.59335762051691,53.98070910188844
-89.69480077886172,14.013817962539234,2019-03-01,9.334983,10.102014160156273,-0.1174603174603174,0.0967360803426377,1.266187050359712,-0.0090732339598185,-0.0136087484811664,-0.0114756748020042,-0.0226909555768616,Suelo Desnudo / Muy Seco,Suelo Desnudo / Agua / Nubes,Clorofila Degradada / Estres Severo,Cropland,689,Granos Básicos,2019-03-01,3,53.59335762051691,88.2651825105159,83.45364075348589
-89.69480077886172,14.013817962539234,2019-07-01,156.33357,12.107995605468773,,,,,,,,,,,Cropland,689,Granos Básicos,2019-07-01,7,,32.37814017483556,42.49774757409616
-89.69480077886172,14.013817962539234,2019-08-01,279.79044,22.412011718750023,0.2964385012577784,-0.487919769032062,0.542687908496732,0.5481422924901186,0.8221484467631017,0.4328358208955223,1.526315789473684,Humedad Moderada,Vegetacion Moderada,Alta Actividad Fotosintetica,Cropland,689,Granos Básicos,2019-08-01,8,32.37814017483556,39.55415078046477,39.67827607632145
-89.69480077886172,14.013817962539234,2019-11-01,28.025913,0.1799865722656477,,,,,,,,,,,Cropland,689,Granos Básicos,2019-11-01,11,,54.80920547652253,56.134315855551925
-89.68618222247268,14.068112577528948,2016-05-01,82.30399,0.9980102539062728,,,,,,,,,,,Cropland,719,Granos Básicos,2016-05-01,5,,51.89257169526821,39.57696207398862
-89.68618222247268,14.068112577528948,2016-12-01,46.315113,27.07198486328128,,,,,,,,,,,Cropland,719,Granos Básicos,2016-12-01,12,,61.991224844019285,57.65731732249794
-89.68618222247268,14.068112577528948,2018-02-01,5.2096834,32.80800781250002,,,,,,,,,,,Cropland,719,Granos Básicos,2018-02-01,2,,28.86389445353058,30.294647983390355
-89.68618222247268,14.068112577528948,2018-06-01,306.0522,11.170007324218773,0.1998872286439244,-0.4493444576877234,0.6668233082706767,0.4870719776380153,0.7305441523277143,0.3860934701188731,1.2578249336870029,Humedad Moderada,Vegetacion Moderada,Actividad Moderada / Transicion,Cropland,719,Granos Básicos,2018-06-01,6,28.86389445353058,12.32914335002194,19.831437257883927
-89.68618222247268,14.068112577528948,2018-07-01,122.580475,0.6979919433593977,0.2730069213022302,-0.5050765267464767,0.5710833668948853,0.5547902316844082,0.8321202160131487,0.4503504672897196,1.6386822529224228,Humedad Moderada,Vegetacion Moderada,Alta Actividad Fotosintetica,Cropland,719,Granos Básicos,2018-07-01,7,12.32914335002194,45.40330879322846,42.64247416134631
-89.68618222247268,14.068112577528948,2018-08-01,214.95804,22.835992431640648,0.1415537738457285,-0.4027518260574146,0.7519980624848631,0.441438296386804,0.6620996596561655,0.3029346797096875,0.8691715708465368,Humedad Moderada,Vegetacion Moderada,Actividad Moderada / Transicion,Cropland,719,Granos Básicos,2018-08-01,8,45.40330879322846,38.9573623979407,41.01513632358244
-89.68618222247268,14.068112577528948,2018-09-01,283.55908,0.1060119628906477,-0.0617696160267111,-0.3019305019305019,1.1316725978647686,0.2419889502762431,0.3629500046036276,0.1601582659556167,0.3814010651372388,Baja Humedad / Estres,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,719,Granos Básicos,2018-09-01,9,38.9573623979407,59.261107964360384,51.67179537292444
-89.68618222247268,14.068112577528948,2018-10-01,151.52992,20.2600036621094,-0.0608648502101125,-0.2971353679086313,1.1296189376443415,0.229022529714387,0.3435033259423503,0.1510217644126931,0.3557729941291585,Baja Humedad / Estres,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,719,Granos Básicos,2018-10-01,10,59.261107964360384,58.25124418036407,56.94532992369479
-89.68618222247268,14.068112577528948,2018-11-01,36.725216,21.57198486328128,-0.0321369927281257,-0.2174682797285335,1.0664081434803685,0.1279387643521049,0.1918819188191881,0.0990942994139584,0.2199881726788881,Baja Humedad / Estres,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,719,Granos Básicos,2018-11-01,11,58.25124418036407,59.242637466066626,56.753020754281444
-89.68565555056345,14.022952724560795,2016-05-01,80.837845,1.5559936523437727,,,,,,,,,,,Cropland,737,Granos Básicos,2016-05-01,5,,59.140317529679876,51.556657268247505
-89.68565555056345,14.022952724560795,2025-08-01,328.9239,2.3640075683593977,,,,,,,,,,,Cropland,737,Granos Básicos,2025-08-01,8,,56.62729752431399,52.145055607318
-89.68565555056345,14.022952724560795,2025-09-01,290.8061,31.558007812500023,0.1119782829996606,-0.1581551510867644,0.7985962770826975,0.2074428887251289,0.3111356728378005,0.1546863988724454,0.3659858274280949,Humedad Moderada,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,737,Granos Básicos,2025-09-01,9,56.62729752431399,18.342112790359106,23.734570766366414
-89.68565555056345,14.022952724560795,2025-10-01,276.4463,0.0599914550781477,0.1911405650505755,-0.3562351072279587,0.6790629575402636,0.362457610213445,0.5436321930786875,0.2768741820901103,0.7657704239917269,Humedad Moderada,Vegetacion Moderada,Actividad Moderada / Transicion,Cropland,737,Granos Básicos,2025-10-01,10,18.342112790359106,50.63380443933872,45.68293807453471
-89.68565555056345,14.022952724560795,2025-11-01,22.361649,10.606011962890648,-0.0748042910988692,-0.2647641696393182,1.1617047947351928,0.1996240601503759,0.2994079503806033,0.1380171184022824,0.3202316921803889,Baja Humedad / Estres,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,737,Granos Básicos,2025-11-01,11,50.63380443933872,40.98683694182547,65.35036434811379
-89.65748733733103,13.987130284220628,2016-05-01,81.121895,4.155999755859398,,,,,,,,,,,Cropland,707,Granos Básicos,2016-05-01,5,,58.76043305432973,50.506196172865515
-89.64958831834464,14.104650607614596,2017-01-01,5.086726,14.155999755859398,-0.1001100110011001,-0.213049925852694,1.2224938875305624,0.1379550197078599,0.2069085429465631,0.1064021641118124,0.2381432896064581,Suelo Desnudo / Muy Seco,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,679,Granos Básicos,2017-01-01,1,56.281199064996045,57.77680400944697,60.263767324651965
-89.64958831834464,14.104650607614596,2017-02-01,4.8938212,21.490014648437523,-0.0273224043715847,-0.1696535244922341,1.0561797752808988,0.1392994297684161,0.2089369872578111,0.0852455381886708,0.1863790596219099,Baja Humedad / Estres,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,679,Granos Básicos,2017-02-01,2,57.77680400944697,49.00070207872822,52.01945993238539
-89.64958831834464,14.104650607614596,2017-08-01,214.45084,,,,,,,,,Suelo Desnudo / Muy Seco,Suelo Desnudo / Agua / Nubes,Clorofila Degradada / Estres Severo,Cropland,679,Granos Básicos,2017-08-01,8,,45.88830486409662,50.63605202216996
-89.64958831834464,14.104650607614596,2017-11-01,18.838993,37.54799804687502,,,,,,,,Suelo Desnudo / Muy Seco,Suelo Desnudo / Agua / Nubes,Clorofila Degradada / Estres Severo,Cropland,679,Granos Básicos,2017-11-01,11,,37.83646305290793,39.453163714280976
-89.64958831834464,14.104650607614596,2025-08-01,307.65445,9.741998291015648,,,,,,,,,,,Cropland,679,Granos Básicos,2025-08-01,8,,58.209394974877114,43.59671722494841
-89.64958831834464,14.104650607614596,2025-09-01,325.33917,35.9320007324219,0.1469030375094584,-0.1522589052997393,0.7438265786993402,0.1585499017252675,0.2378118687558006,0.0985711327396976,0.2186997473007121,Humedad Moderada,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,679,Granos Básicos,2025-09-01,9,58.209394974877114,31.96086176027692,30.63304146140493
-89.64958831834464,14.104650607614596,2025-10-01,256.35684,0.0599914550781477,0.0236862745098039,-0.3226591001216052,0.953723567269384,0.3293949887960888,0.4940421631530706,0.2027276078142278,0.5085529357374017,Baja Humedad / Estres,Vegetacion Moderada,Actividad Moderada / Transicion,Cropland,679,Granos Básicos,2025-10-01,10,31.96086176027692,49.3451408152682,44.81495587562809
-89.64958831834464,14.104650607614596,2025-11-01,26.1549,15.158013916015648,-0.0023680178297813,-0.3541312157307619,1.0047472772968444,0.3359447864204439,0.5038701855823929,0.219063829787234,0.5610287707061901,Baja Humedad / Estres,Vegetacion Moderada,Actividad Moderada / Transicion,Cropland,679,Granos Básicos,2025-11-01,11,49.3451408152682,57.54384073055744,56.92774467358407
-89.64012612906444,14.086687751058044,2017-01-01,5.9273357,14.155999755859398,-0.1291979454760964,-0.2606291706387035,1.296733212341198,0.1744227353463588,0.2616108693721694,0.1237253569000679,0.2823894491854151,Suelo Desnudo / Muy Seco,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,661,Granos Básicos,2017-01-01,1,58.646867190841654,65.8158875216907,64.4795774421093
-89.64012612906444,14.086687751058044,2017-02-01,4.85075,21.490014648437523,-0.1261698850847056,-0.2604237867395762,1.2887744034707158,0.1745222929936305,0.2617625985192262,0.1108433734939759,0.2493224932249322,Suelo Desnudo / Muy Seco,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,661,Granos Básicos,2017-02-01,2,65.8158875216907,51.134596017193864,53.12880176587968
-89.64012612906444,14.086687751058044,2017-08-01,202.97614,,,,,,,,,Suelo Desnudo / Muy Seco,Suelo Desnudo / Agua / Nubes,Clorofila Degradada / Estres Severo,Cropland,661,Granos Básicos,2017-08-01,8,,47.45426863798803,50.02680002291952
-89.64012612906444,14.086687751058044,2017-11-01,15.339075,41.93001708984377,,,,,,,,Suelo Desnudo / Muy Seco,Suelo Desnudo / Agua / Nubes,Clorofila Degradada / Estres Severo,Cropland,661,Granos Básicos,2017-11-01,11,,47.44966279893802,44.641804179981655
-89.64012612906444,14.086687751058044,2023-08-01,191.47865,5.700006103515648,,,,,,,,,,,Cropland,661,Granos Básicos,2023-08-01,8,,40.023231566337145,40.334254862652976
-89.64012612906444,14.086687751058044,2023-09-01,280.56625,0.1780029296875227,-0.0739803983559911,-0.2768090671316477,1.1597814953909185,0.2194004995836802,0.3290665001561036,0.1538310025605672,0.3635940409683427,Baja Humedad / Estres,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,661,Granos Básicos,2023-09-01,9,40.023231566337145,25.2774637160875,48.83734859431337
-89.64012612906444,14.086687751058044,2023-10-01,206.08376,1.1100097656250227,0.1189183854732063,-0.2222940922811556,0.787440465690598,0.2144387317909168,0.3216408718470519,0.1515336177127767,0.3571941584869524,Humedad Moderada,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,661,Granos Básicos,2023-10-01,10,25.2774637160875,28.975675032784903,34.58913598859545
-89.64012612906444,14.086687751058044,2023-11-01,38.237503,0.2740112304687727,0.0630524454920447,-0.3900982469659025,0.8813747228381374,0.4030721368850865,0.6045494313210849,0.2823884840945441,0.7870232788509164,Baja Humedad / Estres,Vegetacion Moderada,Actividad Moderada / Transicion,Cropland,661,Granos Básicos,2023-11-01,11,28.975675032784903,44.19103597862877,53.335558911505004
-89.63929763222465,14.014429289911687,2025-08-01,341.7744,2.4540039062500227,,,,,,,,,,,Cropland,692,Granos Básicos,2025-08-01,8,,55.25123743088606,53.83232180285793
-89.63929763222465,14.014429289911687,2025-09-01,307.8023,32.48800048828127,0.1404599129894344,-0.0591630591630591,0.7536784741144414,0.1183341797866937,0.1774922553450815,0.0715328467153284,0.1540880503144654,Humedad Moderada,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,692,Granos Básicos,2025-09-01,9,55.25123743088606,32.603491464201554,29.93003803881376
-89.63929763222465,14.014429289911687,2025-10-01,249.24173,0.0599914550781477,0.0157845868152274,-0.2574712643678161,0.9689213893967094,0.2825322391559203,0.4237486812800375,0.1855223233636757,0.4555614688664182,Baja Humedad / Estres,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,692,Granos Básicos,2025-10-01,10,32.603491464201554,43.807856320097606,49.96034150241125
-89.63929763222465,14.014429289911687,2025-11-01,27.515835,12.790002441406273,0.0362782757148954,-0.3574357062989191,0.92998352553542,0.3832130649449297,0.5747650242096269,0.2434277910549675,0.6435018050541517,Baja Humedad / Estres,Vegetacion Moderada,Actividad Moderada / Transicion,Cropland,692,Granos Básicos,2025-11-01,11,43.807856320097606,57.73418685268281,54.4241528151401
-89.63025281148921,14.03259473934602,2017-01-01,6.6597986,14.155999755859398,-0.1898964201344721,-0.1856382978723404,1.468820098698968,0.1291793313069908,0.1937444599214891,0.0921117099461048,0.2029141932002158,Suelo Desnudo / Muy Seco,Vegetacion Escasa / Suelo,Clorofila Degradada / Estres Severo,Cropland,698,Granos Básicos,2017-01-01,1,63.58336231771968,62.849034080916766,79.21251368048227
-89.63025281148921,14.03259473934602,2017-02-01,4.750815,21.490014648437523,-0.0896898575020955,-0.0898143502257902,1.1970534069981584,0.0862715678919729,0.1293911738967371,0.0602880156211862,0.1283116883116883,Baja Humedad / Estres,Suelo Desnudo / Agua / Nubes,Clorofila Degradada / Estres Severo,Cropland,698,Granos Básicos,2017-02-01,2,62.849034080916766,56.39414131542111,53.07701275622259
-89.63025281148921,14.03259473934602,2017-08-01,220.22151,,,,,,,,,Suelo Desnudo / Muy Seco,Suelo Desnudo / Agua / Nubes,Clorofila Degradada / Estres Severo,Cropland,698,Granos Básicos,2017-08-01,8,,31.048334251247567,52.20200270835971
-89.63025281148921,14.03259473934602,2017-11-01,14.171813,37.37801513671877,,,,,,,,Suelo Desnudo / Muy Seco,Suelo Desnudo / Agua / Nubes,Clorofila Degradada / Estres Severo,Cropland,698,Granos Básicos,2017-11-01,11,,46.850596189686264,42.66484276099611
-89.63025281148921,14.03259473934602,2021-05-01,172.6835,20.38399658203128,,,,,,,,,,,Cropland,698,Granos Básicos,2021-05-01,5,,32.62060255974134,41.49342652290135
-89.63025281148921,14.03259473934602,2021-07-01,158.89642,1.5540100097656475,,,,,,,,,,,Cropland,698,Granos Básicos,2021-07-01,7,,14.122590005373697,40.572974613288764
-89.63025281148921,14.03259473934602,2021-08-01,353.4588,0.4779907226562727,0.2482198625858838,-0.4595384165936313,0.6022818254603683,0.5089096949562066,0.7633069082672705,0.3299614002395847,0.9849026618990862,Humedad Moderada,Vegetacion Moderada,Actividad Moderada / Transicion,Cropland,698,Granos Básicos,2021-08-01,8,14.122590005373697,31.06999521854271,31.86707013624066
-89.63025281148921,14.03259473934602,2021-09-01,238.50273,0.4599853515625227,0.0396130213099751,-0.3436971949983102,0.9237927565392354,0.3630442235173123,0.5445196674950724,0.2265926268702761,0.5859593139210211,Baja Humedad / Estres,Vegetacion Moderada,Actividad Moderada / Transicion,Cropland,698,Granos Básicos,2021-09-01,9,31.06999521854271,55.75938482119056,52.31014131981904
-89.63025281148921,14.03259473934602,2021-10-01,176.64574,31.787988281250023,0.1255091649694501,-0.3983868416890716,0.776973535399231,0.4726848767488341,0.708968273794654,0.2874199184624345,0.8067020841847159,Humedad Moderada,Vegetacion Moderada,Actividad Moderada / Transicion,Cropland,698,Granos Básicos,2021-10-01,10,55.75938482119056,28.761620183670072,37.64920285491552
-89.63025281148921,14.03259473934602,2021-11-01,3.7420914,7.938012695312523,0.160964230171073,-0.4029757243539545,0.7227059611520429,0.4816407542176645,0.7224013892334409,0.2722624627183638,0.7482435597189696,Humedad Moderada,Vegetacion Moderada,Actividad Moderada / Transicion,Cropland,698,Granos Básicos,2021-11-01,11,28.761620183670072,66.54286594504501,60.234896275074604
-89.63025281148921,14.03259473934602,2025-08-01,341.7744,2.3640075683593977,,,,,,,,,,,Cropland,698,Granos Básicos,2025-08-01,8,,54.59050000145531,53.37517137578731
-89.63025281148921,14.03259473934602,2025-09-01,307.8023,32.48000488281252,0.1484848484848485,-0.0264917477782479,0.741424802110818,0.0646067415730337,0.0969058591178406,0.0251035415434029,0.0514999132998093,Humedad Moderada,Suelo Desnudo / Agua / Nubes,Clorofila Degradada / Estres Severo,Cropland,698,Granos Básicos,2025-09-01,9,54.59050000145531,24.0081822746808,25.954473441164982
