lat,lon,año,elevacion_msnm,ndvi_m1,ndvi_m2,ndvi_m3,ndvi_m4,ndvi_m5,ndvi_m6,ndvi_m7,ndvi_m8,ndvi_m9,ndvi_m10,ndvi_m11,ndvi_m12,Bandera_Cultivo
13.781220239974193,-89.47952243099162,2023,512,0.5324027916251246,0.5324027916251246,0.5324027916251246,0.5324027916251246,0.5324027916251246,0.5324027916251246,0.5324027916251246,0.5324027916251246,0.5324027916251246,0.5302383248381319,0.5759359162988393,0.4796861377506539,Cultivo Perenne (Café)
13.781220239974193,-89.47952243099162,2024,512,0.5006879682005809,0.5006879682005809,0.5006879682005809,0.5006879682005809,0.5006879682005809,0.5006879682005809,0.5006879682005809,0.5006879682005809,0.5006879682005809,0.5229090019483271,0.5451300356960734,0.5005413208228077,Pastizal
13.781220239974193,-89.47952243099162,2025,512,0.487758945386064,0.487758945386064,0.487758945386064,0.487758945386064,0.487758945386064,0.487758945386064,0.487758945386064,0.487758945386064,0.487758945386064,0.5789813023855577,0.4928163406612428,0.4349428676741614,Pastizal
13.781405920233976,-89.4610369914227,2016,458,0.5924142083082481,0.5924142083082481,0.5924142083082481,0.5924142083082481,0.5924142083082481,0.5924142083082481,0.5924142083082481,0.5924142083082481,0.5924142083082481,0.5924142083082481,0.5924142083082481,0.5924142083082481,Cultivo Perenne (Café)
13.781405920233976,-89.4610369914227,2017,458,0.3862024500322372,0.2878787878787879,0.31252186798937986,0.3371649480999719,0.36180802821056385,0.38645110832115587,0.41109418843174783,0.43573726854233985,0.4603803486529318,0.3549027071720556,0.24942506569117934,0.1439474242103031,Granos Básicos
13.781405920233976,-89.4610369914227,2018,458,0.3848439821693908,0.37800505586538274,0.37116612956137474,0.36432720325736667,0.35748827695335866,0.3506493506493506,0.4840776333144903,0.5958454253856729,0.4760647078243645,0.4106244175209692,0.4393426776220396,0.5933884297520661,Pastizal
13.781405920233976,-89.4610369914227,2019,458,0.1621983914209115,0.3257314974182444,0.3006134969325153,0.2007026789635485,0.16347824000204497,0.12625380104054146,0.08902936207903792,0.0518049231175344,0.227588083253979,0.15582549988066008,0.08406291650734118,0.0123003331340223,Granos Básicos
13.781405920233976,-89.4610369914227,2020,458,0.2538480332274615,0.2538480332274615,0.2538480332274615,0.2538480332274615,0.2538480332274615,0.2538480332274615,0.2538480332274615,0.2596864299873851,0.5092578185778746,0.4819444444444444,0.3445753758634701,0.4593976362943194,Pastizal
13.781405920233976,-89.4610369914227,2021,458,0.4169491525423728,0.4169491525423728,0.4169491525423728,0.4169491525423728,0.4169491525423728,0.4169491525423728,0.36213311285655225,0.3073170731707317,0.2416306080619449,0.4298717418287133,0.518498067366096,0.286080586080586,Pastizal
13.781405920233976,-89.4610369914227,2022,458,0.2292463442069741,0.2292463442069741,0.2292463442069741,0.2292463442069741,0.2292463442069741,0.2292463442069741,0.2292463442069741,0.34943976861581416,0.4696331930246542,0.5398058252427185,0.1574585635359116,0.5555555555555556,Pastizal
13.781405920233976,-89.4610369914227,2023,458,0.5294548115623856,0.5294548115623856,0.5294548115623856,0.5294548115623856,0.5294548115623856,0.5294548115623856,0.5294548115623856,0.5294548115623856,0.5294548115623856,0.1287190729721265,0.1397074411702353,0.5087585681645087,Pastizal
13.781405920233976,-89.4610369914227,2024,458,0.1865307930881701,0.1865307930881701,0.1865307930881701,0.1865307930881701,0.1865307930881701,0.1865307930881701,0.1865307930881701,0.1865307930881701,0.1865307930881701,0.2550052614089499,0.3234797297297297,0.5780235211514833,Pastizal
13.781405920233976,-89.4610369914227,2025,458,0.5773762765121759,0.5773762765121759,0.5773762765121759,0.5773762765121759,0.5773762765121759,0.5773762765121759,0.5773762765121759,0.5773762765121759,0.5773762765121759,0.2111136415395126,0.5028924026224451,0.6065311349447735,Cultivo Perenne (Café)
13.790253878627029,-89.47961780800689,2016,487,0.5485289144403112,0.5485289144403112,0.5485289144403112,0.5485289144403112,0.5485289144403112,0.5485289144403112,0.5485289144403112,0.5485289144403112,0.5485289144403112,0.5485289144403112,0.5485289144403112,0.5485289144403112,Cultivo Perenne (Café)
13.790253878627029,-89.47961780800689,2017,487,0.4526352652775345,0.1467522052927025,0.21191269440000976,0.277073183507317,0.34223367261462434,0.4073941617219316,0.47255465082923886,0.5377151399365462,0.6028756290438534,0.5947783410666564,0.5866810530894595,0.5785837651122625,Pastizal
13.790253878627029,-89.47961780800689,2018,487,0.5493736782170164,0.549340212414883,0.5493067466127496,0.5492732808106161,0.5492398150084827,0.5492063492063493,0.5815092165898618,0.6054208273894437,0.5963673057517659,0.0963678353978585,0.5167229211414545,0.5132605304212169,Cultivo Perenne (Café)
13.790253878627029,-89.47961780800689,2019,487,0.4687729610580455,0.4368825466520307,0.1198974139773455,0.2510402219140083,0.3478072793965422,0.4445743368790761,0.54134139436161,0.6381084518441439,0.585955710955711,0.5705631839546261,0.5551706569535413,0.5397781299524564,Pastizal
13.790253878627029,-89.47961780800689,2020,487,0.617579250720461,0.617579250720461,0.617579250720461,0.617579250720461,0.617579250720461,0.617579250720461,0.617579250720461,0.5634581553154059,0.5620052770448549,0.5152715865940234,0.5280744057871167,0.5376415722851432,Cultivo Perenne (Café)
13.790253878627029,-89.47961780800689,2021,487,0.4598404748655166,0.4598404748655166,0.4598404748655166,0.4598404748655166,0.4598404748655166,0.4598404748655166,0.4660313485438694,0.4722222222222222,0.5716182327776959,0.5510773523484731,0.5317073170731708,0.5164501434115066,Pastizal
13.790253878627029,-89.47961780800689,2022,487,0.443090193137071,0.443090193137071,0.443090193137071,0.443090193137071,0.443090193137071,0.443090193137071,0.443090193137071,0.49755642979693154,0.5520226664567921,0.5689951554930458,0.6008656670273612,0.6035055908129344,Pastizal
13.790253878627029,-89.47961780800689,2023,487,0.6212077434267552,0.6212077434267552,0.6212077434267552,0.6212077434267552,0.6212077434267552,0.6212077434267552,0.6212077434267552,0.6212077434267552,0.6212077434267552,0.0062111801242236,0.5739227935287522,0.5618892508143323,Cultivo Perenne (Café)
13.790253878627029,-89.47961780800689,2024,487,0.2016869728209934,0.2016869728209934,0.2016869728209934,0.2016869728209934,0.2016869728209934,0.2016869728209934,0.2016869728209934,0.2016869728209934,0.2016869728209934,0.3761096616766719,0.5505323505323505,0.5569990256576811,Pastizal
13.790253878627029,-89.47961780800689,2025,487,0.5638111888111889,0.5638111888111889,0.5638111888111889,0.5638111888111889,0.5638111888111889,0.5638111888111889,0.5638111888111889,0.5638111888111889,0.5638111888111889,0.5623952460764894,0.5499329758713136,0.5698161883263463,Cultivo Perenne (Café)
13.790346955327532,-89.47037476775775,2016,466,0.4943542695836274,0.4943542695836274,0.4943542695836274,0.4943542695836274,0.4943542695836274,0.4943542695836274,0.4943542695836274,0.4943542695836274,0.4943542695836274,0.4943542695836274,0.4943542695836274,0.4943542695836274,Pastizal
13.790346955327532,-89.47037476775775,2017,466,0.5313157468846091,0.4888259364180044,0.5076856328040644,0.5265453291901245,0.5454050255761845,0.5642647219622446,0.5831244183483046,0.6019841147343648,0.6208438111204247,0.5823823514866329,0.5439208918528411,0.5054594322190492,Cultivo Perenne (Café)
13.790346955327532,-89.47037476775775,2018,466,0.4448536538088777,0.44966252519424454,0.45447139657961144,0.4592802679649783,0.4640891393503452,0.468898010735712,0.4894087891242491,0.6189261935118289,0.6008140718127635,0.0148168348331969,0.4235201262825572,0.5369590840208789,Pastizal
13.790346955327532,-89.47037476775775,2019,466,0.5170998632010944,0.4846271445558009,0.4544264441171657,0.1374269005847953,0.241416302444877,0.34540570430495865,0.44939510616504036,0.5533845080251221,0.5623118603251054,0.544716161679206,0.5271204630333066,0.5095247643874072,Pastizal
13.790346955327532,-89.47037476775775,2020,466,0.3997429305912596,0.3997429305912596,0.3997429305912596,0.3997429305912596,0.3997429305912596,0.3997429305912596,0.3997429305912596,0.4384250209438704,0.2561533434981485,0.5918490566037736,0.5838595410442015,0.5678312873780296,Caña de Azúcar
13.790346955327532,-89.47037476775775,2021,466,0.5968367651447329,0.5968367651447329,0.5968367651447329,0.5968367651447329,0.5968367651447329,0.5968367651447329,0.5253503318226548,0.4538638985005767,0.6000580046403712,0.5704035874439461,0.5336856010568032,0.5199059297833025,Cultivo Perenne (Café)
13.790346955327532,-89.47037476775775,2022,466,0.4763075914084276,0.4763075914084276,0.4763075914084276,0.4763075914084276,0.4763075914084276,0.4763075914084276,0.4763075914084276,0.5455920495812959,0.6148765077541642,0.5781385908959119,0.5331261246523802,0.5128797886393659,Pastizal
13.790346955327532,-89.47037476775775,2023,466,0.6324385740661838,0.6324385740661838,0.6324385740661838,0.6324385740661838,0.6324385740661838,0.6324385740661838,0.6324385740661838,0.6324385740661838,0.6324385740661838,0.0384021061065644,0.590777217895862,0.5937169611841112,Cultivo Perenne (Café)
13.790346955327532,-89.47037476775775,2024,466,0.489098977426201,0.489098977426201,0.489098977426201,0.489098977426201,0.489098977426201,0.489098977426201,0.489098977426201,0.489098977426201,0.489098977426201,0.5346595491688437,0.5802201209114866,0.591313857209811,Cultivo Perenne (Café)
13.790346955327532,-89.47037476775775,2025,466,0.6409998743876397,0.6409998743876397,0.6409998743876397,0.6409998743876397,0.6409998743876397,0.6409998743876397,0.6409998743876397,0.6409998743876397,0.6409998743876397,0.5838544627629335,0.5747759081616607,0.5686463866087237,Cultivo Perenne (Café)
13.798816605175173,-89.5259291946881,2016,652,0.4296296296296296,0.4296296296296296,0.4296296296296296,0.4296296296296296,0.4296296296296296,0.4296296296296296,0.4296296296296296,0.4296296296296296,0.4296296296296296,0.4296296296296296,0.4296296296296296,0.4296296296296296,Pastizal
13.798816605175173,-89.5259291946881,2017,652,0.3582425835523845,0.3047332033327424,0.31012201542285256,0.3155108275129628,0.32089963960307294,0.32628845169318316,0.3316772637832933,0.33706607587340354,0.3424548879635137,0.36088892842427395,0.37932296888503414,0.3977570093457944,Pastizal
13.798816605175173,-89.5259291946881,2018,652,0.3133367225893916,0.32332212060518495,0.3333075186209783,0.3432929166367717,0.35327831465256504,0.3632637126683584,0.3831012070566388,0.4295352323838081,0.4414961636828644,0.0900929280201606,0.4779183081069874,0.3961464354527938,Pastizal
13.798816605175173,-89.5259291946881,2019,652,0.3392512543419529,0.2826987571513119,0.2751915144372422,0.2369729331614803,0.2200526565869728,0.2031323800124653,0.1862121034379578,0.1692918268634503,0.3698847834723878,0.3879525924308426,0.40602040138929746,0.4240882103477523,Pastizal
13.798816605175173,-89.5259291946881,2020,652,0.584250917584251,0.584250917584251,0.584250917584251,0.584250917584251,0.584250917584251,0.584250917584251,0.584250917584251,0.4693220090789281,-0.0324056829670622,0.6506454270804723,0.1785434612372748,0.1880628642062511,Cultivo Perenne (Café)
13.798816605175173,-89.5259291946881,2021,652,0.1355578727841501,0.1355578727841501,0.1355578727841501,0.1355578727841501,0.1355578727841501,0.1355578727841501,0.3300740183592882,0.5245901639344263,0.3625063851523923,0.6530051067172974,0.4898289828982898,0.1894080996884735,Pastizal
13.798816605175173,-89.5259291946881,2022,652,0.4363266229359873,0.4363266229359873,0.4363266229359873,0.4363266229359873,0.4363266229359873,0.4363266229359873,0.4363266229359873,0.3350341067069103,0.2337415904778333,0.5085748078060319,0.2827472753444376,0.1747264384045181,Granos Básicos
13.798816605175173,-89.5259291946881,2023,652,0.5644234020967196,0.5644234020967196,0.5644234020967196,0.5644234020967196,0.5644234020967196,0.5644234020967196,0.5644234020967196,0.5644234020967196,0.5644234020967196,0.0072808847258845,0.5921616656460502,0.5171962004585653,Cultivo Perenne (Café)
13.798816605175173,-89.5259291946881,2024,652,0.6232192783916922,0.6232192783916922,0.6232192783916922,0.6232192783916922,0.6232192783916922,0.6232192783916922,0.6232192783916922,0.6232192783916922,0.6232192783916922,0.5091620867482937,0.3951048951048951,0.1098409542743538,Cultivo Perenne (Café)
